pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
24,Quebec,Québec,05-12-2020,,149908,0,7231,149908,2238113,,128828,85.94,261017,,2031,1.37,1748.29,84.33,48,4.82,11322,,1279,9.24,13849,161.51,19020,221.82,425,4.96,10265,119.71,210,2.45,1466,17.10,30,0.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,05-12-2020,,347,0,4,347,64134,,317,91.35,122838,,4,1.17,66.46,0.77,0,1.15,247,,5,7.49,26,4.98,31,5.94,0,0.00,14,2.68,0,0.00,2,0.38,0,0.00
13,New Brunswick,Nouveau-Brunswick,05-12-2020,,530,0,7,530,104966,,425,80.19,134318,,2,0.38,67.82,0.90,0,1.32,448,,15,18.49,98,12.54,106,13.56,1,0.13,49,6.27,0,0.00,7,0.90,0,0.00
12,Nova Scotia,Nouvelle-Écosse,05-12-2020,,1364,0,65,1364,152365,,1204,88.27,155578,,6,0.44,139.28,6.64,0,4.77,792,,28,6.96,95,9.70,196,20.01,0,0.00,84,8.58,0,0.00,12,1.23,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,05-12-2020,,76,0,0,76,62566,,68,89.47,391956,,3,4.11,47.61,0.00,0,0.00,520,,0,10.53,8,5.01,8,5.01,0,0.00,4,2.51,0,0.00,1,0.36,0,0.00
60,Yukon,Yukon,05-12-2020,,54,0,1,54,5522,,41,75.93,131314,,3,5.88,128.41,2.38,0,1.85,0,,2,22.22,12,28.54,25,59.45,0,0.00,9,21.40,0,0.00,1,3.06,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,05-12-2020,,15,0,0,15,6511,,15,100.00,144173,,0,0.00,33.21,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,05-12-2020,,214,0,0,214,4459,,158,73.83,113308,,8,3.88,543.80,0.00,0,0.00,75,,3,26.17,56,142.30,105,266.82,0,0.00,50,127.06,0,0.00,7,18.15,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,05-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,05-12-2020,,409567,0,12647,409567,11905770,,324882,79.32,313267,,6999,1.74,1077.66,33.28,111,3.09,79671,,4786,17.59,72038,189.55,83143,218.77,1201,3.16,44007,115.79,616,1.62,6287,16.54,88,0.23
59,British Columbia,Colombie-Britannique,06-12-2020,,37505,0,520,37505,828968,,25658,68.41,161036,,726,1.97,728.58,10.10,10,1.39,0,,0,30.20,11327,220.04,10692,207.70,189,3.67,4863,94.47,93,1.81,695,13.50,13,0.26
48,Alberta,Alberta,06-12-2020,,68566,0,615,68566,1502472,,48467,70.69,339782,,1836,2.75,1550.61,13.91,19,0.90,0,,1139,28.42,19484,440.63,21694,490.61,144,3.26,12122,274.14,82,1.85,1732,39.16,12,0.26
47,Saskatchewan,Saskatchewan,06-12-2020,,10138,0,59,10138,271424,,5530,54.55,230278,,409,4.20,860.11,5.01,4,0.58,2114,,46,44.87,4549,385.94,3665,310.94,26,2.21,1899,161.11,14,1.19,271,23.02,2,0.17
46,Manitoba,Manitoba,06-12-2020,,18806,0,395,18806,357524,,9195,48.89,259214,,383,2.08,1363.48,28.64,14,2.10,0,,268,49.01,9216,668.18,5262,381.51,166,12.04,2323,168.42,94,6.82,332,24.06,13,0.97
35,Ontario,Ontario,06-12-2020,,127309,0,3812,127309,6366097,,107990,84.83,432068,,1924,1.53,864.05,25.87,15,2.99,57313,,1574,12.18,15507,105.25,23397,158.80,286,1.94,12563,85.27,124,0.84,1795,12.18,18,0.12
24,Quebec,Québec,06-12-2020,,151599,0,7255,151599,2248348,,130018,85.76,262211,,1691,1.13,1768.01,84.61,24,4.79,10235,,1190,9.45,14326,167.08,19557,228.08,426,4.97,10561,123.17,222,2.59,1509,17.60,32,0.37
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-12-2020,,351,0,4,351,64368,,317,90.31,123286,,4,1.15,67.23,0.77,0,1.14,234,,0,8.55,30,5.75,32,6.13,0,0.00,14,2.68,0,0.00,2,0.38,0,0.00
13,New Brunswick,Nouveau-Brunswick,06-12-2020,,534,0,7,534,105468,,445,83.33,134960,,4,0.75,68.33,0.90,0,1.31,502,,20,15.36,82,10.49,104,13.31,1,0.13,39,4.99,0,0.00,6,0.71,0,0.00
12,Nova Scotia,Nouvelle-Écosse,06-12-2020,,1368,0,65,1368,153214,,1215,88.82,156444,,4,0.29,139.68,6.64,0,4.75,849,,11,6.43,88,8.99,189,19.30,0,0.00,78,7.96,0,0.00,11,1.14,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,06-12-2020,,80,0,0,80,63112,,69,86.25,395377,,4,5.26,50.12,0.00,0,0.00,546,,1,13.75,11,6.89,12,7.52,0,0.00,8,5.01,0,0.00,1,0.72,0,0.00
60,Yukon,Yukon,06-12-2020,,54,0,1,54,5522,,41,75.93,131314,,0,0.00,128.41,2.38,0,1.85,0,,0,22.22,12,28.54,22,52.32,0,0.00,9,21.40,0,0.00,1,3.06,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,06-12-2020,,15,0,0,15,6511,,15,100.00,144173,,0,0.00,33.21,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,06-12-2020,,216,0,0,216,4459,,165,76.39,113308,,2,0.93,548.88,0.00,0,0.00,0,,7,23.61,51,129.60,86,218.53,0,0.00,39,99.10,0,0.00,6,14.16,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,06-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,06-12-2020,,416554,0,12733,416554,11977563,,329138,79.01,315156,,6987,1.71,1096.04,33.50,86,3.06,71793,,4256,17.93,74683,196.51,84712,222.90,1238,3.26,44518,117.14,629,1.66,6360,16.73,90,0.24
59,British Columbia,Colombie-Britannique,07-12-2020,,38152,0,527,38152,828968,,27287,71.52,161036,,647,1.73,741.14,10.24,7,1.38,0,,1629,27.10,10338,200.83,10745,208.73,179,3.48,4914,95.46,86,1.67,702,13.64,12,0.24
48,Alberta,Alberta,07-12-2020,,70301,0,631,70301,1527350,,49603,70.56,345408,,1735,2.53,1589.85,14.27,16,0.90,24878,,1136,28.54,20067,453.81,21880,494.81,155,3.51,12124,274.18,90,2.04,1732,39.17,13,0.29
47,Saskatchewan,Saskatchewan,07-12-2020,,10411,0,60,10411,273161,,5589,53.68,231751,,273,2.69,883.28,5.09,1,0.58,1737,,59,45.74,4762,404.01,3703,314.16,23,1.95,1847,156.70,13,1.10,264,22.39,2,0.16
46,Manitoba,Manitoba,07-12-2020,,19131,0,407,19131,364419,,13262,69.32,264213,,325,1.73,1387.05,29.51,12,2.13,6895,,4067,28.55,5462,396.01,5044,365.70,171,12.40,2306,167.19,95,6.89,329,23.88,14,0.98
35,Ontario,Ontario,07-12-2020,,129234,0,3838,129234,6409900,,109402,84.65,435041,,1925,1.51,877.11,26.05,26,2.97,43803,,1412,12.38,15994,108.55,23733,161.08,293,1.99,12742,86.48,142,0.96,1820,12.35,20,0.14
24,Quebec,Québec,07-12-2020,,153176,0,7277,153176,2260394,,131297,85.72,263616,,1577,1.04,1786.40,84.87,22,4.75,12046,,1279,9.53,14602,170.29,19970,232.90,435,5.07,10805,126.01,221,2.58,1544,18.00,32,0.37
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-12-2020,,351,0,4,351,64611,,319,90.88,123751,,0,0.00,67.23,0.77,0,1.14,243,,2,7.98,28,5.36,30,5.75,0,0.00,13,2.49,0,0.00,2,0.36,0,0.00
13,New Brunswick,Nouveau-Brunswick,07-12-2020,,536,0,7,536,105857,,448,83.58,135458,,2,0.37,68.59,0.90,0,1.31,389,,3,15.11,81,10.37,91,11.64,0,0.00,35,4.48,0,0.00,5,0.64,0,0.00
12,Nova Scotia,Nouvelle-Écosse,07-12-2020,,1376,0,65,1376,154250,,1221,88.74,157502,,8,0.58,140.50,6.64,0,4.72,1036,,6,6.54,90,9.19,186,18.99,0,0.00,71,7.25,0,0.00,10,1.04,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,07-12-2020,,84,0,0,84,63831,,70,83.33,399881,,4,5.00,52.62,0.00,0,0.00,719,,1,16.67,14,8.77,15,9.40,0,0.00,12,7.52,0,0.00,2,1.07,0,0.00
60,Yukon,Yukon,07-12-2020,,54,0,1,54,5522,,41,75.93,131314,,0,0.00,128.41,2.38,0,1.85,0,,0,22.22,12,28.54,16,38.05,0,0.00,7,16.65,0,0.00,1,2.38,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,07-12-2020,,15,0,0,15,6573,,15,100.00,145546,,0,0.00,33.21,0.00,0,0.00,62,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,07-12-2020,,219,0,0,219,4625,,168,76.71,117526,,3,1.39,556.50,0.00,0,0.00,166,,3,23.29,51,129.60,85,215.99,0,0.00,38,96.56,0,0.00,5,13.79,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,07-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,07-12-2020,,423053,0,12817,423053,12069537,,338735,80.07,317576,,6499,1.56,1113.14,33.72,84,3.03,91974,,9597,16.90,71501,188.13,85498,224.96,1256,3.30,44914,118.18,647,1.70,6416,16.88,92,0.24
59,British Columbia,Colombie-Britannique,08-12-2020,,38718,0,543,38718,845737,,27897,72.05,164294,,566,1.48,752.14,10.55,16,1.40,16769,,610,26.55,10278,199.66,10370,201.45,185,3.59,4824,93.71,86,1.67,689,13.39,12,0.24
48,Alberta,Alberta,08-12-2020,,72028,0,640,72028,1534783,,51000,70.81,347089,,1727,2.46,1628.90,14.47,9,0.89,7433,,1397,28.31,20388,461.07,22492,508.65,148,3.35,12544,283.68,89,2.01,1792,40.53,13,0.29
47,Saskatchewan,Saskatchewan,08-12-2020,,10596,0,66,10596,274464,,5868,55.38,232857,,185,1.78,898.97,5.60,6,0.62,1303,,279,44.00,4662,395.53,3713,315.01,29,2.46,1851,157.04,15,1.27,264,22.43,2,0.18
46,Manitoba,Manitoba,08-12-2020,,19376,0,420,19376,366708,,13577,70.07,265872,,245,1.28,1404.81,30.45,13,2.17,2289,,315,27.76,5379,389.99,4818,349.32,172,12.47,2269,164.51,92,6.67,324,23.50,13,0.95
35,Ontario,Ontario,08-12-2020,,130910,0,3848,130910,6447816,,110951,84.75,437614,,1676,1.30,888.49,26.12,10,2.94,37916,,1549,12.31,16111,109.35,24400,165.60,289,1.96,12711,86.27,145,0.98,1816,12.32,21,0.14
24,Quebec,Québec,08-12-2020,,154740,0,7313,154740,2270207,,132573,85.67,264760,,1564,1.02,1804.64,85.29,36,4.73,9813,,1276,9.60,14854,173.23,20410,238.03,426,4.97,11192,130.53,229,2.67,1599,18.65,33,0.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-12-2020,,352,0,4,352,64967,,320,90.91,124433,,1,0.28,67.42,0.77,0,1.14,356,,1,7.95,28,5.36,29,5.55,0,0.00,13,2.49,0,0.00,2,0.36,0,0.00
13,New Brunswick,Nouveau-Brunswick,08-12-2020,,541,0,7,541,106334,,452,83.55,136068,,5,0.93,69.23,0.90,0,1.29,477,,4,15.16,82,10.49,91,11.64,0,0.00,33,4.22,0,0.00,5,0.60,0,0.00
12,Nova Scotia,Nouvelle-Écosse,08-12-2020,,1383,0,65,1383,155138,,1240,89.66,158409,,7,0.51,141.22,6.64,0,4.70,888,,19,5.64,78,7.96,156,15.93,0,0.00,68,6.94,0,0.00,10,0.99,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,08-12-2020,,84,0,0,84,64712,,71,84.52,405400,,0,0.00,52.62,0.00,0,0.00,881,,1,15.48,13,8.14,15,9.40,0,0.00,12,7.52,0,0.00,2,1.07,0,0.00
60,Yukon,Yukon,08-12-2020,,58,0,1,58,5607,,47,81.03,133335,,4,7.41,137.92,2.38,0,1.72,85,,6,17.24,10,23.78,20,47.56,0,0.00,11,26.16,0,0.00,2,3.74,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,08-12-2020,,15,0,0,15,6629,,15,100.00,146786,,0,0.00,33.21,0.00,0,0.00,56,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,08-12-2020,,220,0,0,220,4649,,176,80.00,118136,,1,0.46,559.04,0.00,0,0.00,24,,8,20.00,44,111.81,76,193.12,0,0.00,38,96.56,0,0.00,5,13.79,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,08-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,08-12-2020,,429034,0,12907,429034,12147827,,344200,80.23,319636,,5981,1.41,1128.88,33.96,90,3.01,78290,,5465,16.76,71927,189.26,86590,227.84,1249,3.29,45566,119.89,656,1.73,6509,17.13,94,0.25
59,British Columbia,Colombie-Britannique,09-12-2020,,39337,0,559,39337,853460,,28448,72.32,165794,,619,1.60,764.16,10.86,16,1.42,7723,,551,26.26,10330,200.67,10251,199.14,188,3.65,4609,89.53,90,1.75,658,12.79,13,0.25
48,Alberta,Alberta,09-12-2020,,73488,0,653,73488,1541334,,52636,71.63,348570,,1460,2.03,1661.92,14.77,13,0.89,6551,,1636,27.49,20199,456.80,22687,513.06,153,3.46,12319,278.59,92,2.08,1760,39.80,13,0.30
47,Saskatchewan,Saskatchewan,09-12-2020,,10898,0,71,10898,275704,,6121,56.17,233909,,302,2.85,924.59,6.02,5,0.65,1240,,253,43.18,4706,399.26,3851,326.72,34,2.88,1916,162.55,18,1.53,274,23.22,3,0.22
46,Manitoba,Manitoba,09-12-2020,,19655,0,438,19655,369004,,13869,70.56,267537,,279,1.44,1425.04,31.76,18,2.23,2296,,292,27.21,5348,387.74,4748,344.24,182,13.20,2271,164.65,96,6.96,324,23.52,14,0.99
35,Ontario,Ontario,09-12-2020,,132800,0,3876,132800,6494774,,112875,85.00,440801,,1890,1.44,901.32,26.31,28,2.92,46958,,1924,12.09,16049,108.92,24917,169.11,282,1.91,12878,87.40,138,0.94,1840,12.49,20,0.13
24,Quebec,Québec,09-12-2020,,156468,0,7349,156468,2280376,,133692,85.44,265946,,1728,1.12,1824.79,85.71,36,4.70,10169,,1119,9.86,15427,179.92,21038,245.35,434,5.06,11406,133.02,224,2.61,1629,19.00,32,0.37
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-12-2020,,353,0,4,353,65333,,329,93.20,125134,,1,0.28,67.61,0.77,0,1.13,366,,9,5.67,20,3.83,29,5.55,0,0.00,13,2.49,0,0.00,2,0.36,0,0.00
13,New Brunswick,Nouveau-Brunswick,09-12-2020,,542,0,7,542,106933,,461,85.06,136835,,1,0.18,69.36,0.90,0,1.29,599,,9,13.65,74,9.47,89,11.39,0,0.00,28,3.58,0,0.00,4,0.51,0,0.00
12,Nova Scotia,Nouvelle-Écosse,09-12-2020,,1389,0,65,1389,156311,,1253,90.21,159607,,6,0.43,141.83,6.64,0,4.68,1173,,13,5.11,71,7.25,146,14.91,0,0.00,57,5.82,0,0.00,8,0.83,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,09-12-2020,,84,0,0,84,66023,,71,84.52,413613,,0,0.00,52.62,0.00,0,0.00,1311,,0,15.48,13,8.14,14,8.77,0,0.00,12,7.52,0,0.00,2,1.07,0,0.00
60,Yukon,Yukon,09-12-2020,,58,0,1,58,5673,,47,81.03,134904,,0,0.00,137.92,2.38,0,1.72,66,,0,17.24,10,23.78,19,45.18,0,0.00,9,21.40,0,0.00,1,3.06,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,09-12-2020,,15,0,0,15,6691,,15,100.00,148159,,0,0.00,33.21,0.00,0,0.00,62,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,09-12-2020,,229,0,0,229,4714,,181,79.04,119788,,9,4.09,581.91,0.00,0,0.00,65,,5,20.96,48,121.97,74,188.04,0,0.00,36,91.48,0,0.00,5,13.07,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,09-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,09-12-2020,,435329,0,13023,435329,12226406,,350011,80.40,321703,,6295,1.47,1145.44,34.27,116,2.99,78579,,5811,16.61,72295,190.22,87863,231.19,1273,3.35,45554,119.86,658,1.73,6508,17.12,94,0.25
59,British Columbia,Colombie-Britannique,10-12-2020,,40060,0,587,40060,859644,,28948,72.26,166995,,723,1.84,778.21,11.40,28,1.47,6184,,500,26.27,10525,204.46,10087,195.95,203,3.94,4639,90.12,106,2.06,663,12.87,15,0.29
48,Alberta,Alberta,10-12-2020,,75054,0,666,75054,1547298,,54225,72.25,349919,,1566,2.13,1697.33,15.06,13,0.89,5964,,1589,26.86,20163,455.98,23176,524.12,156,3.53,12031,272.08,91,2.06,1719,38.87,13,0.29
47,Saskatchewan,Saskatchewan,10-12-2020,,11222,0,75,11222,277275,,6466,57.62,235242,,324,2.97,952.08,6.36,4,0.67,1571,,345,41.71,4681,397.14,3860,327.48,35,2.97,1979,167.90,21,1.78,283,23.99,3,0.25
46,Manitoba,Manitoba,10-12-2020,,19947,0,451,19947,371441,,14116,70.77,269304,,292,1.49,1446.21,32.70,13,2.26,2437,,247,26.97,5380,390.06,4659,337.79,185,13.41,2196,159.22,98,7.11,314,22.75,14,1.02
35,Ontario,Ontario,10-12-2020,,134783,0,3911,134783,6554562,,114679,85.08,444859,,1983,1.49,914.77,26.54,35,2.90,59788,,1804,12.01,16193,109.90,25422,172.54,296,2.01,13037,88.48,159,1.08,1862,12.64,23,0.15
24,Quebec,Québec,10-12-2020,,158310,0,7382,158310,2291928,,134910,85.22,267294,,1842,1.18,1846.27,86.09,33,4.66,11552,,1218,10.12,16018,186.81,21416,249.76,435,5.07,11778,137.36,227,2.65,1683,19.62,32,0.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-12-2020,,354,0,4,354,65840,,330,93.22,126105,,1,0.28,67.80,0.77,0,1.13,507,,1,5.65,20,3.83,27,5.17,0,0.00,14,2.68,0,0.00,2,0.38,0,0.00
13,New Brunswick,Nouveau-Brunswick,10-12-2020,,546,0,7,546,107435,,464,84.98,137477,,4,0.74,69.87,0.90,0,1.28,502,,3,13.74,75,9.60,81,10.37,0,0.00,26,3.33,0,0.00,4,0.48,0,0.00
12,Nova Scotia,Nouvelle-Écosse,10-12-2020,,1393,0,65,1393,157619,,1264,90.74,160942,,4,0.29,142.24,6.64,0,4.67,1308,,11,4.59,64,6.53,136,13.89,0,0.00,50,5.11,0,0.00,7,0.73,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,10-12-2020,,84,0,0,84,67473,,71,84.52,422697,,0,0.00,52.62,0.00,0,0.00,1450,,0,15.48,13,8.14,14,8.77,0,0.00,11,6.89,0,0.00,2,0.98,0,0.00
60,Yukon,Yukon,10-12-2020,,58,0,1,58,5701,,47,81.03,135570,,0,0.00,137.92,2.38,0,1.72,28,,0,17.24,10,23.78,19,45.18,0,0.00,8,19.02,0,0.00,1,2.72,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,10-12-2020,,15,0,0,15,6781,,15,100.00,150152,,0,0.00,33.21,0.00,0,0.00,90,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,10-12-2020,,229,0,0,229,4756,,187,81.66,120855,,0,0.00,581.91,0.00,0,0.00,42,,6,18.34,42,106.73,74,188.04,0,0.00,31,78.77,0,0.00,4,11.25,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,10-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,10-12-2020,,442068,0,13149,442068,12317829,,355735,80.47,324109,,6739,1.55,1163.18,34.60,126,2.97,91423,,5724,16.55,73184,192.56,88971,234.10,1310,3.45,45800,120.51,702,1.85,6543,17.22,100,0.26
59,British Columbia,Colombie-Britannique,11-12-2020,,40797,0,598,40797,859644,,29598,72.55,166995,,737,1.84,792.53,11.62,11,1.47,0,,650,25.98,10601,205.94,9913,192.57,203,3.94,4665,90.62,106,2.06,666,12.95,15,0.29
48,Alberta,Alberta,11-12-2020,,76792,0,684,76792,1587085,,55947,72.86,358917,,1738,2.32,1736.64,15.47,18,0.89,39787,,1722,26.25,20161,455.94,23687,535.68,165,3.73,11941,270.04,94,2.13,1706,38.58,13,0.30
47,Saskatchewan,Saskatchewan,11-12-2020,,11473,0,75,11473,279079,,6853,59.73,236772,,251,2.24,973.38,6.36,0,0.65,1804,,387,39.61,4545,385.60,3782,320.87,31,2.63,1947,165.18,20,1.70,278,23.60,3,0.24
46,Manitoba,Manitoba,11-12-2020,,20392,0,465,20392,374122,,14410,70.66,271248,,445,2.23,1478.47,33.71,14,2.28,2681,,294,27.05,5517,400.00,4760,345.11,185,13.41,2323,168.42,103,7.47,332,24.06,15,1.07
35,Ontario,Ontario,11-12-2020,,136631,0,3956,136631,6615551,,116432,85.22,448999,,1848,1.37,927.32,26.85,45,2.90,60989,,1753,11.89,16243,110.24,25415,172.49,321,2.18,13105,88.94,179,1.21,1872,12.71,26,0.17
24,Quebec,Québec,11-12-2020,,160023,0,7435,160023,2303830,,136646,85.39,268682,,1713,1.08,1866.25,86.71,53,4.65,11902,,1736,9.96,15942,185.92,21860,254.94,451,5.26,12146,141.65,252,2.94,1735,20.24,36,0.42
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-12-2020,,355,0,4,355,66148,,331,93.24,126695,,1,0.28,67.99,0.77,0,1.13,308,,1,5.63,20,3.83,24,4.60,0,0.00,12,2.30,0,0.00,2,0.33,0,0.00
13,New Brunswick,Nouveau-Brunswick,11-12-2020,,554,0,8,554,108002,,468,84.48,138203,,8,1.47,70.89,1.02,1,1.44,567,,4,14.08,78,9.98,77,9.85,1,0.13,26,3.33,1,0.13,4,0.48,0,0.02
12,Nova Scotia,Nouvelle-Écosse,11-12-2020,,1402,0,65,1402,159124,,1272,90.73,162479,,9,0.65,143.16,6.64,0,4.64,1505,,8,4.64,65,6.64,136,13.89,0,0.00,44,4.49,0,0.00,6,0.64,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,11-12-2020,,84,0,0,84,68878,,72,85.71,431499,,0,0.00,52.62,0.00,0,0.00,1405,,1,14.29,12,7.52,14,8.77,0,0.00,11,6.89,0,0.00,2,0.98,0,0.00
60,Yukon,Yukon,11-12-2020,,58,0,1,58,5723,,47,81.03,136093,,0,0.00,137.92,2.38,0,1.72,22,,0,17.24,10,23.78,16,38.05,0,0.00,7,16.65,0,0.00,1,2.38,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,11-12-2020,,20,0,0,20,7031,,15,75.00,155687,,5,33.33,44.29,0.00,0,0.00,250,,0,25.00,5,11.07,5,11.07,0,0.00,5,11.07,0,0.00,1,1.58,0,0.00
62,Nunavut,Nunavut,11-12-2020,,245,0,0,245,4804,,189,77.14,122075,,16,6.99,622.57,0.00,0,0.00,48,,2,22.86,56,142.30,86,218.53,0,0.00,39,99.10,0,0.00,6,14.16,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,11-12-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,11-12-2020,,448839,0,13291,448839,12439097,,362293,80.72,327300,,6771,1.53,1180.99,34.97,142,2.96,121268,,6558,16.32,73255,192.75,89775,236.22,1357,3.57,46271,121.75,755,1.99,6610,17.39,108,0.28
59,British Columbia,Colombie-Britannique,12-12-2020,,41495,0,626,41495,866132,,29598,71.33,168256,,698,1.71,806.09,12.16,28,1.51,6488,,0,27.16,11271,218.95,9861,191.56,216,4.20,4716,91.61,116,2.25,674,13.09,17,0.32
48,Alberta,Alberta,12-12-2020,,78382,0,697,78382,1626872,,57613,73.50,367914,,1590,2.07,1772.60,15.76,13,0.89,39787,,1666,25.61,20072,453.92,23546,532.49,173,3.91,11652,263.51,101,2.28,1665,37.64,14,0.33
47,Saskatchewan,Saskatchewan,12-12-2020,,11747,0,86,11747,280965,,7566,64.41,238372,,274,2.39,996.62,7.30,11,0.73,1886,,713,34.86,4095,347.42,3859,327.40,41,3.48,2018,171.21,31,2.63,288,24.46,4,0.38
46,Manitoba,Manitoba,12-12-2020,,20750,0,483,20750,374122,,14637,70.54,271248,,358,1.76,1504.43,35.02,18,2.33,0,,227,27.13,5630,408.19,4632,335.83,193,13.99,2327,168.71,102,7.40,332,24.10,15,1.06
35,Ontario,Ontario,12-12-2020,,138504,0,3973,138504,6678677,,118350,85.45,453283,,1873,1.37,940.03,26.96,17,2.87,63126,,1918,11.68,16181,109.82,25466,172.84,309,2.10,13119,89.04,176,1.19,1874,12.72,25,0.17
24,Quebec,Québec,12-12-2020,,161921,0,7475,161921,2315560,,138270,85.39,270050,,1898,1.19,1888.39,87.18,40,4.62,11730,,1624,9.99,16176,188.65,22278,259.81,454,5.29,12013,140.10,244,2.85,1716,20.01,35,0.41
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-12-2020,,358,0,4,358,66531,,331,92.46,127429,,3,0.85,68.57,0.77,0,1.12,383,,0,6.42,23,4.41,25,4.79,0,0.00,11,2.11,0,0.00,2,0.30,0,0.00
13,New Brunswick,Nouveau-Brunswick,12-12-2020,,555,0,8,555,108719,,475,85.59,139120,,1,0.18,71.02,1.02,0,1.44,717,,7,12.97,72,9.21,74,9.47,1,0.13,25,3.20,1,0.13,4,0.46,0,0.02
12,Nova Scotia,Nouvelle-Écosse,12-12-2020,,1409,0,65,1409,160021,,1283,91.06,163395,,7,0.50,143.87,6.64,0,4.61,897,,11,4.33,61,6.23,129,13.17,0,0.00,45,4.59,0,0.00,6,0.66,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,12-12-2020,,89,0,0,89,70304,,72,80.90,440432,,5,5.95,55.76,0.00,0,0.00,1426,,0,19.10,17,10.65,17,10.65,0,0.00,13,8.14,0,0.00,2,1.16,0,0.00
60,Yukon,Yukon,12-12-2020,,58,0,1,58,5723,,54,93.10,136093,,0,0.00,137.92,2.38,0,1.72,0,,7,5.17,3,7.13,13,30.91,0,0.00,4,9.51,0,0.00,1,1.36,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,12-12-2020,,21,0,0,21,7031,,15,71.43,155687,,1,5.00,46.50,0.00,0,0.00,0,,0,28.57,6,13.29,6,13.29,0,0.00,6,13.29,0,0.00,1,1.90,0,0.00
